# Started logging at 2018-11-29T11:47:27.051759
time, face index, event
0, -1, wait
# Started logging at 2018-11-29T11:48:08.185427
# Started logging at 2018-11-29T11:48:08.185427
time, face index, event
time, face index, event
18, 26, with_face_lookup
18, 2, with_face_lookup
18, 2, with_face_lookup
18, 2, with_face_lookup
18, 2, with_face_lookup
18, 2, with_face_lookup
18, 2, with_face_lookup
18, 167, with_face_lookup
18, 167, with_face_lookup
18, 167, with_face_lookup
18, 167, with_face_lookup
18, 167, with_face_lookup
18, 167, with_face_lookup
18, 11, with_face_lookup
18, 11, with_face_lookup
18, 11, with_face_lookup
18, 11, with_face_lookup
18, 11, with_face_lookup
18, 11, with_face_lookup
18, 102, with_face_lookup
18, 102, with_face_lookup
18, 102, with_face_lookup
18, 102, with_face_lookup
18, 102, with_face_lookup
18, 102, with_face_lookup
18, 83, with_face_lookup
18, 83, with_face_lookup
18, 83, with_face_lookup
18, 83, with_face_lookup
18, 83, with_face_lookup
18, 83, with_face_lookup
18, 25, with_face_lookup
18, 25, with_face_lookup
18, 25, with_face_lookup
18, 25, with_face_lookup
18, 25, with_face_lookup
18, 25, with_face_lookup
18, 12, with_face_lookup
18, 12, with_face_lookup
18, 12, with_face_lookup
18, 12, with_face_lookup
18, 12, with_face_lookup
18, 12, with_face_lookup
18, 10, with_face_lookup
18, 10, with_face_lookup
18, 10, with_face_lookup
18, 10, with_face_lookup
18, 10, with_face_lookup
18, 10, with_face_lookup
18, 147, with_face_lookup
18, 147, with_face_lookup
18, 147, with_face_lookup
18, 147, with_face_lookup
18, 147, with_face_lookup
18, 147, with_face_lookup
18, 24, with_face_lookup
18, 24, with_face_lookup
18, 24, with_face_lookup
18, 24, with_face_lookup
18, 24, with_face_lookup
18, 24, with_face_lookup
19, 21, with_face_lookup
19, 21, with_face_lookup
19, 21, with_face_lookup
19, 21, with_face_lookup
19, 21, with_face_lookup
19, 21, with_face_lookup
19, 102, with_face_lookup
19, 102, with_face_lookup
19, 102, with_face_lookup
19, 102, with_face_lookup
19, 102, with_face_lookup
19, 102, with_face_lookup
19, 40, with_face_lookup
19, 40, with_face_lookup
19, 40, with_face_lookup
19, 40, with_face_lookup
19, 40, with_face_lookup
19, 40, with_face_lookup
19, 147, with_face_lookup
19, 147, with_face_lookup
19, 147, with_face_lookup
19, 147, with_face_lookup
19, 147, with_face_lookup
19, 147, with_face_lookup
19, 145, with_face_lookup
19, 145, with_face_lookup
19, 145, with_face_lookup
19, 145, with_face_lookup
19, 145, with_face_lookup
19, 145, with_face_lookup
19, 2, with_face_lookup
19, 2, with_face_lookup
19, 2, with_face_lookup
19, 2, with_face_lookup
19, 2, with_face_lookup
19, 2, with_face_lookup
19, 103, with_face_lookup
19, 103, with_face_lookup
19, 103, with_face_lookup
19, 103, with_face_lookup
19, 103, with_face_lookup
19, 103, with_face_lookup
19, 167, with_face_lookup
19, 167, with_face_lookup
19, 167, with_face_lookup
19, 167, with_face_lookup
19, 167, with_face_lookup
19, 167, with_face_lookup
19, 26, with_face_lookup
19, 26, with_face_lookup
19, 26, with_face_lookup
19, 26, with_face_lookup
19, 26, with_face_lookup
19, 26, with_face_lookup
19, 20, with_face_lookup
19, 20, with_face_lookup
19, 20, with_face_lookup
19, 20, with_face_lookup
19, 20, with_face_lookup
19, 20, with_face_lookup
19, 22, with_face_lookup
19, 22, with_face_lookup
19, 22, with_face_lookup
19, 22, with_face_lookup
19, 22, with_face_lookup
19, 22, with_face_lookup
19, 146, with_face_lookup
19, 146, with_face_lookup
19, 146, with_face_lookup
19, 146, with_face_lookup
19, 146, with_face_lookup
19, 146, with_face_lookup
19, 25, with_face_lookup
19, 25, with_face_lookup
19, 25, with_face_lookup
19, 25, with_face_lookup
19, 25, with_face_lookup
19, 25, with_face_lookup
19, 83, with_face_lookup
19, 83, with_face_lookup
19, 83, with_face_lookup
19, 83, with_face_lookup
19, 83, with_face_lookup
19, 83, with_face_lookup
19, 10, with_face_lookup
19, 10, with_face_lookup
19, 10, with_face_lookup
19, 10, with_face_lookup
19, 10, with_face_lookup
19, 10, with_face_lookup
19, 24, with_face_lookup
19, 24, with_face_lookup
19, 24, with_face_lookup
19, 24, with_face_lookup
19, 24, with_face_lookup
19, 24, with_face_lookup
19, 12, with_face_lookup
19, 12, with_face_lookup
19, 12, with_face_lookup
19, 12, with_face_lookup
19, 12, with_face_lookup
19, 12, with_face_lookup
19, 11, with_face_lookup
19, 11, with_face_lookup
19, 11, with_face_lookup
19, 11, with_face_lookup
19, 11, with_face_lookup
19, 11, with_face_lookup
20, 103, with_face_lookup
20, 103, with_face_lookup
20, 103, with_face_lookup
20, 103, with_face_lookup
20, 103, with_face_lookup
20, 103, with_face_lookup
20, 40, with_face_lookup
20, 40, with_face_lookup
20, 40, with_face_lookup
20, 40, with_face_lookup
20, 40, with_face_lookup
20, 40, with_face_lookup
20, 2, with_face_lookup
20, 2, with_face_lookup
20, 2, with_face_lookup
20, 2, with_face_lookup
20, 2, with_face_lookup
20, 2, with_face_lookup
20, 21, with_face_lookup
20, 21, with_face_lookup
20, 21, with_face_lookup
20, 21, with_face_lookup
20, 21, with_face_lookup
20, 21, with_face_lookup
20, 11, with_face_lookup
20, 11, with_face_lookup
20, 11, with_face_lookup
20, 11, with_face_lookup
20, 11, with_face_lookup
20, 11, with_face_lookup
20, 20, with_face_lookup
20, 20, with_face_lookup
20, 20, with_face_lookup
20, 20, with_face_lookup
20, 20, with_face_lookup
20, 20, with_face_lookup
20, 83, with_face_lookup
20, 83, with_face_lookup
20, 83, with_face_lookup
20, 83, with_face_lookup
20, 83, with_face_lookup
20, 83, with_face_lookup
20, 26, with_face_lookup
20, 26, with_face_lookup
20, 26, with_face_lookup
20, 26, with_face_lookup
20, 26, with_face_lookup
20, 26, with_face_lookup
20, 24, with_face_lookup
20, 24, with_face_lookup
20, 24, with_face_lookup
20, 24, with_face_lookup
20, 24, with_face_lookup
20, 24, with_face_lookup
20, 145, with_face_lookup
20, 145, with_face_lookup
20, 145, with_face_lookup
20, 145, with_face_lookup
20, 145, with_face_lookup
20, 145, with_face_lookup
20, 25, with_face_lookup
20, 25, with_face_lookup
20, 25, with_face_lookup
20, 25, with_face_lookup
20, 25, with_face_lookup
20, 25, with_face_lookup
20, 102, with_face_lookup
20, 102, with_face_lookup
20, 102, with_face_lookup
20, 102, with_face_lookup
20, 102, with_face_lookup
20, 102, with_face_lookup
20, 10, with_face_lookup
20, 10, with_face_lookup
20, 10, with_face_lookup
20, 10, with_face_lookup
20, 10, with_face_lookup
20, 10, with_face_lookup
20, 22, with_face_lookup
20, 22, with_face_lookup
20, 22, with_face_lookup
20, 22, with_face_lookup
20, 22, with_face_lookup
20, 22, with_face_lookup
20, 147, with_face_lookup
20, 147, with_face_lookup
20, 147, with_face_lookup
20, 147, with_face_lookup
20, 147, with_face_lookup
20, 147, with_face_lookup
20, 12, with_face_lookup
20, 12, with_face_lookup
20, 12, with_face_lookup
20, 12, with_face_lookup
20, 12, with_face_lookup
20, 12, with_face_lookup
20, 167, with_face_lookup
20, 167, with_face_lookup
20, 167, with_face_lookup
20, 167, with_face_lookup
20, 167, with_face_lookup
20, 167, with_face_lookup
20, 146, with_face_lookup
20, 146, with_face_lookup
20, 146, with_face_lookup
20, 146, with_face_lookup
20, 146, with_face_lookup
20, 146, with_face_lookup
21, 146, with_face_lookup
21, 146, with_face_lookup
21, 146, with_face_lookup
21, 146, with_face_lookup
21, 146, with_face_lookup
21, 146, with_face_lookup
21, 25, with_face_lookup
21, 25, with_face_lookup
21, 25, with_face_lookup
21, 25, with_face_lookup
21, 25, with_face_lookup
21, 25, with_face_lookup
21, 103, with_face_lookup
21, 103, with_face_lookup
21, 103, with_face_lookup
21, 103, with_face_lookup
21, 103, with_face_lookup
21, 103, with_face_lookup
21, 24, with_face_lookup
21, 24, with_face_lookup
21, 24, with_face_lookup
21, 24, with_face_lookup
21, 24, with_face_lookup
21, 24, with_face_lookup
21, 145, with_face_lookup
21, 145, with_face_lookup
21, 145, with_face_lookup
21, 145, with_face_lookup
21, 145, with_face_lookup
21, 145, with_face_lookup
21, 20, with_face_lookup
21, 20, with_face_lookup
21, 20, with_face_lookup
21, 20, with_face_lookup
21, 20, with_face_lookup
21, 20, with_face_lookup
21, 167, with_face_lookup
21, 167, with_face_lookup
21, 167, with_face_lookup
21, 167, with_face_lookup
21, 167, with_face_lookup
21, 167, with_face_lookup
21, 2, with_face_lookup
21, 2, with_face_lookup
21, 2, with_face_lookup
21, 2, with_face_lookup
21, 2, with_face_lookup
21, 2, with_face_lookup
21, 12, with_face_lookup
21, 12, with_face_lookup
21, 12, with_face_lookup
21, 12, with_face_lookup
21, 12, with_face_lookup
21, 12, with_face_lookup
21, 40, with_face_lookup
21, 40, with_face_lookup
21, 40, with_face_lookup
21, 40, with_face_lookup
21, 40, with_face_lookup
21, 40, with_face_lookup
21, 10, with_face_lookup
21, 10, with_face_lookup
21, 10, with_face_lookup
21, 10, with_face_lookup
21, 10, with_face_lookup
21, 10, with_face_lookup
21, 83, with_face_lookup
21, 83, with_face_lookup
21, 83, with_face_lookup
21, 83, with_face_lookup
21, 83, with_face_lookup
21, 83, with_face_lookup
21, 102, with_face_lookup
21, 102, with_face_lookup
21, 102, with_face_lookup
21, 102, with_face_lookup
21, 102, with_face_lookup
21, 102, with_face_lookup
21, 11, with_face_lookup
21, 11, with_face_lookup
21, 11, with_face_lookup
21, 11, with_face_lookup
21, 11, with_face_lookup
21, 11, with_face_lookup
21, 22, with_face_lookup
21, 22, with_face_lookup
21, 22, with_face_lookup
21, 22, with_face_lookup
21, 22, with_face_lookup
21, 22, with_face_lookup
21, 26, with_face_lookup
21, 26, with_face_lookup
21, 26, with_face_lookup
21, 26, with_face_lookup
21, 26, with_face_lookup
21, 26, with_face_lookup
21, 147, with_face_lookup
21, 147, with_face_lookup
21, 147, with_face_lookup
21, 147, with_face_lookup
21, 147, with_face_lookup
21, 147, with_face_lookup
21, 21, with_face_lookup
21, 21, with_face_lookup
21, 21, with_face_lookup
21, 21, with_face_lookup
21, 21, with_face_lookup
21, 21, with_face_lookup
22, 83, with_face_lookup
22, 83, with_face_lookup
22, 83, with_face_lookup
22, 83, with_face_lookup
22, 83, with_face_lookup
22, 83, with_face_lookup
22, 25, with_face_lookup
22, 25, with_face_lookup
22, 25, with_face_lookup
22, 25, with_face_lookup
22, 25, with_face_lookup
22, 25, with_face_lookup
22, 2, with_face_lookup
22, 2, with_face_lookup
22, 2, with_face_lookup
22, 2, with_face_lookup
22, 2, with_face_lookup
22, 2, with_face_lookup
22, 40, with_face_lookup
22, 40, with_face_lookup
22, 40, with_face_lookup
22, 40, with_face_lookup
22, 40, with_face_lookup
22, 40, with_face_lookup
22, 21, with_face_lookup
22, 21, with_face_lookup
22, 21, with_face_lookup
22, 21, with_face_lookup
22, 21, with_face_lookup
22, 21, with_face_lookup
22, 146, with_face_lookup
22, 146, with_face_lookup
22, 146, with_face_lookup
22, 146, with_face_lookup
22, 146, with_face_lookup
22, 146, with_face_lookup
22, 10, with_face_lookup
22, 10, with_face_lookup
22, 10, with_face_lookup
22, 10, with_face_lookup
22, 10, with_face_lookup
22, 10, with_face_lookup
22, 103, with_face_lookup
22, 103, with_face_lookup
22, 103, with_face_lookup
22, 103, with_face_lookup
22, 103, with_face_lookup
22, 103, with_face_lookup
22, 26, with_face_lookup
22, 26, with_face_lookup
22, 26, with_face_lookup
22, 26, with_face_lookup
22, 26, with_face_lookup
22, 26, with_face_lookup
22, 145, with_face_lookup
22, 145, with_face_lookup
22, 145, with_face_lookup
22, 145, with_face_lookup
22, 145, with_face_lookup
22, 145, with_face_lookup
22, 12, with_face_lookup
22, 12, with_face_lookup
22, 12, with_face_lookup
22, 12, with_face_lookup
22, 12, with_face_lookup
22, 12, with_face_lookup
22, 147, with_face_lookup
22, 147, with_face_lookup
22, 147, with_face_lookup
22, 147, with_face_lookup
22, 147, with_face_lookup
22, 147, with_face_lookup
22, 24, with_face_lookup
22, 24, with_face_lookup
22, 24, with_face_lookup
22, 24, with_face_lookup
22, 24, with_face_lookup
22, 24, with_face_lookup
22, 22, with_face_lookup
22, 22, with_face_lookup
22, 22, with_face_lookup
22, 22, with_face_lookup
22, 22, with_face_lookup
22, 22, with_face_lookup
22, 11, with_face_lookup
22, 11, with_face_lookup
22, 11, with_face_lookup
22, 11, with_face_lookup
22, 11, with_face_lookup
22, 11, with_face_lookup
22, 20, with_face_lookup
22, 20, with_face_lookup
22, 20, with_face_lookup
22, 20, with_face_lookup
22, 20, with_face_lookup
22, 20, with_face_lookup
22, 102, with_face_lookup
22, 102, with_face_lookup
22, 102, with_face_lookup
22, 102, with_face_lookup
22, 102, with_face_lookup
22, 102, with_face_lookup
22, 167, with_face_lookup
22, 167, with_face_lookup
22, 167, with_face_lookup
22, 167, with_face_lookup
22, 167, with_face_lookup
22, 167, with_face_lookup
23, 103, with_face_lookup
23, 103, with_face_lookup
23, 103, with_face_lookup
23, 103, with_face_lookup
23, 103, with_face_lookup
23, 103, with_face_lookup
23, 102, with_face_lookup
23, 102, with_face_lookup
23, 102, with_face_lookup
23, 102, with_face_lookup
23, 102, with_face_lookup
23, 102, with_face_lookup
23, 147, with_face_lookup
23, 147, with_face_lookup
23, 147, with_face_lookup
23, 147, with_face_lookup
23, 147, with_face_lookup
23, 147, with_face_lookup
23, 21, with_face_lookup
23, 21, with_face_lookup
23, 21, with_face_lookup
23, 21, with_face_lookup
23, 21, with_face_lookup
23, 21, with_face_lookup
23, 10, with_face_lookup
23, 10, with_face_lookup
23, 10, with_face_lookup
23, 10, with_face_lookup
23, 10, with_face_lookup
23, 10, with_face_lookup
23, 12, with_face_lookup
23, 12, with_face_lookup
23, 12, with_face_lookup
23, 12, with_face_lookup
23, 12, with_face_lookup
23, 12, with_face_lookup
23, 83, with_face_lookup
23, 83, with_face_lookup
23, 83, with_face_lookup
23, 83, with_face_lookup
23, 83, with_face_lookup
23, 83, with_face_lookup
23, 24, with_face_lookup
23, 24, with_face_lookup
23, 24, with_face_lookup
23, 24, with_face_lookup
23, 24, with_face_lookup
23, 24, with_face_lookup
23, 20, with_face_lookup
23, 20, with_face_lookup
23, 20, with_face_lookup
23, 20, with_face_lookup
23, 20, with_face_lookup
23, 20, with_face_lookup
23, 40, with_face_lookup
23, 40, with_face_lookup
23, 40, with_face_lookup
23, 40, with_face_lookup
23, 40, with_face_lookup
23, 40, with_face_lookup
23, 2, with_face_lookup
23, 2, with_face_lookup
23, 2, with_face_lookup
23, 2, with_face_lookup
23, 2, with_face_lookup
23, 2, with_face_lookup
23, 167, with_face_lookup
23, 167, with_face_lookup
23, 167, with_face_lookup
23, 167, with_face_lookup
23, 167, with_face_lookup
23, 167, with_face_lookup
23, 146, with_face_lookup
23, 146, with_face_lookup
23, 146, with_face_lookup
23, 146, with_face_lookup
23, 146, with_face_lookup
23, 146, with_face_lookup
23, 26, with_face_lookup
23, 26, with_face_lookup
23, 26, with_face_lookup
23, 26, with_face_lookup
23, 26, with_face_lookup
23, 26, with_face_lookup
23, 145, with_face_lookup
23, 145, with_face_lookup
23, 145, with_face_lookup
23, 145, with_face_lookup
23, 145, with_face_lookup
23, 145, with_face_lookup
23, 11, with_face_lookup
23, 11, with_face_lookup
23, 11, with_face_lookup
23, 11, with_face_lookup
23, 11, with_face_lookup
23, 11, with_face_lookup
23, 25, with_face_lookup
23, 25, with_face_lookup
23, 25, with_face_lookup
23, 25, with_face_lookup
23, 25, with_face_lookup
23, 25, with_face_lookup
23, 22, with_face_lookup
23, 22, with_face_lookup
23, 22, with_face_lookup
23, 22, with_face_lookup
23, 22, with_face_lookup
23, 22, with_face_lookup
24, 25, with_face_lookup
24, 25, with_face_lookup
24, 25, with_face_lookup
24, 25, with_face_lookup
24, 25, with_face_lookup
24, 25, with_face_lookup
24, 145, with_face_lookup
24, 145, with_face_lookup
24, 145, with_face_lookup
24, 145, with_face_lookup
24, 145, with_face_lookup
24, 145, with_face_lookup
24, 12, with_face_lookup
24, 12, with_face_lookup
24, 12, with_face_lookup
24, 12, with_face_lookup
24, 12, with_face_lookup
24, 12, with_face_lookup
24, 26, with_face_lookup
24, 26, with_face_lookup
24, 26, with_face_lookup
24, 26, with_face_lookup
24, 26, with_face_lookup
24, 26, with_face_lookup
24, 2, with_face_lookup
24, 2, with_face_lookup
24, 2, with_face_lookup
24, 2, with_face_lookup
24, 2, with_face_lookup
24, 2, with_face_lookup
24, 146, with_face_lookup
24, 146, with_face_lookup
24, 146, with_face_lookup
24, 146, with_face_lookup
24, 146, with_face_lookup
24, 146, with_face_lookup
24, 102, with_face_lookup
24, 102, with_face_lookup
24, 102, with_face_lookup
24, 102, with_face_lookup
24, 102, with_face_lookup
24, 102, with_face_lookup
24, 167, with_face_lookup
24, 167, with_face_lookup
24, 167, with_face_lookup
24, 167, with_face_lookup
24, 167, with_face_lookup
24, 167, with_face_lookup
24, 83, with_face_lookup
24, 83, with_face_lookup
24, 83, with_face_lookup
24, 83, with_face_lookup
24, 83, with_face_lookup
24, 83, with_face_lookup
24, 147, with_face_lookup
24, 147, with_face_lookup
24, 147, with_face_lookup
24, 147, with_face_lookup
24, 147, with_face_lookup
24, 147, with_face_lookup
24, 24, with_face_lookup
24, 24, with_face_lookup
24, 24, with_face_lookup
24, 24, with_face_lookup
24, 24, with_face_lookup
24, 24, with_face_lookup
24, 21, with_face_lookup
24, 21, with_face_lookup
24, 21, with_face_lookup
24, 21, with_face_lookup
24, 21, with_face_lookup
24, 21, with_face_lookup
24, 11, with_face_lookup
24, 11, with_face_lookup
24, 11, with_face_lookup
24, 11, with_face_lookup
24, 11, with_face_lookup
24, 11, with_face_lookup
24, 10, with_face_lookup
24, 10, with_face_lookup
24, 10, with_face_lookup
24, 10, with_face_lookup
24, 10, with_face_lookup
24, 10, with_face_lookup
24, 40, with_face_lookup
24, 40, with_face_lookup
24, 40, with_face_lookup
24, 40, with_face_lookup
24, 40, with_face_lookup
24, 40, with_face_lookup
24, 22, with_face_lookup
24, 22, with_face_lookup
24, 22, with_face_lookup
24, 22, with_face_lookup
24, 22, with_face_lookup
24, 22, with_face_lookup
24, 20, with_face_lookup
24, 20, with_face_lookup
24, 20, with_face_lookup
24, 20, with_face_lookup
24, 20, with_face_lookup
24, 20, with_face_lookup
24, 103, with_face_lookup
24, 103, with_face_lookup
24, 103, with_face_lookup
24, 103, with_face_lookup
24, 103, with_face_lookup
24, 103, with_face_lookup
25, 102, with_face_lookup
25, 102, with_face_lookup
25, 102, with_face_lookup
25, 102, with_face_lookup
25, 102, with_face_lookup
25, 102, with_face_lookup
25, 11, with_face_lookup
25, 11, with_face_lookup
25, 11, with_face_lookup
